height,width,time,type,scrollX,scrollY
810,1535,39079.425,scroll,0,1206
810,1535,39105.35,scroll,0,1166
810,1535,39118.5,scroll,0,1129
810,1535,39131.34,scroll,0,1093
810,1535,39144.48,scroll,0,1027
810,1535,39170.81,scroll,0,994
810,1535,39183.37,scroll,0,969
810,1535,39196.3,scroll,0,919
810,1535,39222.38,scroll,0,898
810,1535,39235.36,scroll,0,879
810,1535,39248.325,scroll,0,862
810,1535,39261.425,scroll,0,835
810,1535,39287.37,scroll,0,825
810,1535,39300.37,scroll,0,818
810,1535,39313.305,scroll,0,810
810,1535,39426.475,mousemove,0,810
810,1535,52693.83,scroll,0,809
810,1535,52747.94,scroll,0,792
810,1535,52782.625,scroll,0,758
810,1535,52765.355,scroll,0,777
810,1535,52798.135,scroll,0,736
810,1535,52814.18,scroll,0,710
810,1535,52830.69,scroll,0,679
810,1535,52847.365,scroll,0,644
810,1535,52864.655,scroll,0,607
810,1535,52881.72,scroll,0,571
810,1535,52897.495,scroll,0,540
810,1535,52931.455,scroll,0,500
810,1535,52947.805,scroll,0,492
810,1535,52964.84,scroll,0,491
810,1535,53065.005,mousemove,0,491
810,1535,53397.78,scroll,0,494
810,1535,53415.01,scroll,0,499
810,1535,53432.785,scroll,0,510
810,1535,53448.465,scroll,0,531
810,1535,53465.19,scroll,0,570
810,1535,53482.035,scroll,0,635
810,1535,53498.86,scroll,0,737
810,1535,53515.785,scroll,0,862
810,1535,53532.48,scroll,0,991
810,1535,53548.59,scroll,0,1108
810,1535,53565.185,scroll,0,1209
810,1535,53581.985,scroll,0,1295
810,1535,53599.165,scroll,0,1366
810,1535,53616.29,scroll,0,1422
810,1535,53632.02,scroll,0,1465
810,1535,53649.33,scroll,0,1498
810,1535,53666.215,scroll,0,1526
810,1535,53682.38,scroll,0,1549
810,1535,53698.61,scroll,0,1569
810,1535,53716.27,scroll,0,1588
810,1535,53732.54,scroll,0,1606
810,1535,53748.99,scroll,0,1622
810,1535,53765.58,scroll,0,1638
810,1535,53782.335,scroll,0,1654
810,1535,53799.105,scroll,0,1670
810,1535,53816.56,scroll,0,1686
810,1535,53832.835,scroll,0,1703
810,1535,53850.03,scroll,0,1720
810,1535,53865.78,scroll,0,1738
810,1535,53882.665,scroll,0,1756
810,1535,53899.37,scroll,0,1775
810,1535,53915.775,scroll,0,1798
810,1535,53932.575,scroll,0,1823
810,1535,53949.595,scroll,0,1854
810,1535,53965.68,scroll,0,1889
810,1535,53983.375,scroll,0,1931
810,1535,53999.12,scroll,0,1980
810,1535,54016.705,scroll,0,2039
810,1535,54032.625,scroll,0,2110
810,1535,54049.335,scroll,0,2196
810,1535,54066.255,scroll,0,2281
810,1535,54082.905,scroll,0,2365
810,1535,54099.71,scroll,0,2445
810,1535,54116.27,scroll,0,2511
810,1535,54132.845,scroll,0,2572
810,1535,54149.925,scroll,0,2626
810,1535,54167.03,scroll,0,2671
810,1535,54183.735,scroll,0,2709
810,1535,54199.39,scroll,0,2740
810,1535,54216.405,scroll,0,2765
810,1535,54233.315,scroll,0,2786
810,1535,54249.715,scroll,0,2804
810,1535,54266.21,scroll,0,2819
810,1535,54283.97,scroll,0,2833
810,1535,54299.97,scroll,0,2846
810,1535,54317.15,scroll,0,2858
810,1535,54333.875,scroll,0,2869
810,1535,54350.25,scroll,0,2879
810,1535,54366.945,scroll,0,2889
810,1535,54383.065,scroll,0,2899
810,1535,54400.13,scroll,0,2910
810,1535,54416.305,scroll,0,2919
810,1535,54433.49,scroll,0,2929
810,1535,54449.845,scroll,0,2940
810,1535,54466.53,scroll,0,2950
810,1535,54484.085,scroll,0,2959
810,1535,54500.7,scroll,0,2969
810,1535,54516.955,scroll,0,2978
810,1535,54533.71,scroll,0,2988
810,1535,54550.465,scroll,0,3005
810,1535,54567.075,scroll,0,3031
810,1535,54583.7,scroll,0,3072
810,1535,54600.545,scroll,0,3135
810,1535,54616.925,scroll,0,3226
810,1535,54634.245,scroll,0,3342
810,1535,54650.555,scroll,0,3463
810,1535,54667.045,scroll,0,3577
810,1535,54683.405,scroll,0,3666
810,1535,54702.975,scroll,0,3718
810,1535,54717.17,scroll,0,3738
810,1535,54733.54,scroll,0,3740
810,1535,54833.595,mousemove,0,3740
810,1535,55484.02,scroll,0,3739
810,1535,55519.275,scroll,0,3738
810,1535,55535.04,scroll,0,3734
810,1535,55552.055,scroll,0,3727
810,1535,55569.08,scroll,0,3704
810,1535,55585.035,scroll,0,3634
810,1535,55601.84,scroll,0,3498
810,1535,55618.875,scroll,0,3335
810,1535,55635.74,scroll,0,3181
810,1535,55651.62,scroll,0,3044
810,1535,55668.855,scroll,0,2926
810,1535,55685.485,scroll,0,2830
810,1535,55702.015,scroll,0,2752
810,1535,55719.01,scroll,0,2690
810,1535,55735.885,scroll,0,2641
810,1535,55752.59,scroll,0,2601
810,1535,55768.905,scroll,0,2568
810,1535,55785.03,scroll,0,2539
810,1535,55801.92,scroll,0,2512
810,1535,55819.425,scroll,0,2486
810,1535,55835.78,scroll,0,2462
810,1535,55851.99,scroll,0,2438
810,1535,55869.035,scroll,0,2413
810,1535,55885.315,scroll,0,2388
810,1535,55902.25,scroll,0,2361
810,1535,55919.39,scroll,0,2333
810,1535,55935.585,scroll,0,2304
810,1535,55952.08,scroll,0,2273
810,1535,55968.82,scroll,0,2241
810,1535,55985.54,scroll,0,2208
810,1535,56002.415,scroll,0,2172
810,1535,56019.235,scroll,0,2136
810,1535,56035.795,scroll,0,2100
810,1535,56053.055,scroll,0,2064
810,1535,56069.01,scroll,0,2029
810,1535,56086.615,scroll,0,1993
810,1535,56102.605,scroll,0,1958
810,1535,56119.135,scroll,0,1923
810,1535,56136.035,scroll,0,1890
810,1535,56152.465,scroll,0,1859
810,1535,56169.38,scroll,0,1828
810,1535,56185.805,scroll,0,1798
810,1535,56203.23,scroll,0,1769
810,1535,56219.245,scroll,0,1741
810,1535,56236.055,scroll,0,1715
810,1535,56252.98,scroll,0,1689
810,1535,56270.29,scroll,0,1664
810,1535,56286.8,scroll,0,1640
810,1535,56303.365,scroll,0,1617
810,1535,56319.455,scroll,0,1595
810,1535,56337.155,scroll,0,1574
810,1535,56352.51,scroll,0,1553
810,1535,56370.185,scroll,0,1533
810,1535,56386.465,scroll,0,1514
810,1535,56403.13,scroll,0,1496
810,1535,56419.985,scroll,0,1478
810,1535,56436.535,scroll,0,1461
810,1535,56453.6,scroll,0,1444
810,1535,56469.535,scroll,0,1428
810,1535,56487.275,scroll,0,1413
810,1535,56503.21,scroll,0,1398
810,1535,56520.575,scroll,0,1384
810,1535,56537.3,scroll,0,1371
810,1535,56553.365,scroll,0,1358
810,1535,56570.105,scroll,0,1346
810,1535,56586.71,scroll,0,1335
810,1535,56603.12,scroll,0,1324
810,1535,56619.8,scroll,0,1314
810,1535,56636.645,scroll,0,1305
810,1535,56653.825,scroll,0,1296
810,1535,56669.945,scroll,0,1288
810,1535,56687.66,scroll,0,1281
810,1535,56703.14,scroll,0,1274
810,1535,56720.845,scroll,0,1268
810,1535,56737.49,scroll,0,1263
810,1535,56753.655,scroll,0,1259
810,1535,56770.405,scroll,0,1257
810,1535,56804.225,scroll,0,1256
810,1535,56820.8,scroll,0,1257
810,1535,56920.95,mousemove,0,1257
810,1535,62659.55,mousemove,0,1257
810,1535,62672.55,mousemove,0,1257
810,1535,62684.55,mouseout,0,1257
810,1535,62684.55,mouseover,0,1257
810,1535,62684.55,mousemove,0,1257
810,1535,62697.55,mousemove,0,1257
810,1535,62709.55,mousemove,0,1257
810,1535,62770.68,scroll,0,1256
810,1535,62796.97,scroll,0,1255
810,1535,62812.875,scroll,0,1254
810,1535,62830.125,scroll,0,1251
810,1535,62846.28,scroll,0,1248
810,1535,62862.76,scroll,0,1244
810,1535,62879.89,scroll,0,1239
810,1535,62896.92,scroll,0,1234
810,1535,62912.715,scroll,0,1227
810,1535,62929.86,scroll,0,1218
810,1535,62946.15,scroll,0,1207
810,1535,62963.43,scroll,0,1193
810,1535,62979.63,scroll,0,1173
810,1535,62996.335,scroll,0,1149
810,1535,63013.085,scroll,0,1118
810,1535,63029.74,scroll,0,1080
810,1535,63047.01,scroll,0,1035
810,1535,63063.495,scroll,0,987
810,1535,63079.94,scroll,0,935
810,1535,63097.42,scroll,0,883
810,1535,63114.045,scroll,0,833
810,1535,63130.165,scroll,0,787
810,1535,63146.97,scroll,0,747
810,1535,63163.965,scroll,0,716
810,1535,63180.665,scroll,0,695
810,1535,63197.18,scroll,0,681
810,1535,63214.255,scroll,0,674
810,1535,63230.63,scroll,0,672
810,1535,63330.77,mousemove,0,672
810,1535,63397.775,scroll,0,671
810,1535,63414.495,scroll,0,668
810,1535,63430.87,scroll,0,660
810,1535,63447.77,scroll,0,632
810,1535,63464.105,scroll,0,575
810,1535,63480.705,scroll,0,487
810,1535,63497.515,scroll,0,370
810,1535,63514.665,scroll,0,251
810,1535,63530.51,scroll,0,151
810,1535,63547.64,scroll,0,75
810,1535,63564.44,scroll,0,28
810,1535,63580.92,scroll,0,7
810,1535,63597.52,scroll,0,0
810,1535,63697.67,mousemove,0,0
810,1535,64147.905,scroll,0,1
810,1535,64165.025,scroll,0,5
810,1535,64182.18,scroll,0,20
810,1535,64199.01,scroll,0,43
810,1535,64200.55,mouseout,0,43
810,1535,64200.55,mousemove,0,43
810,1535,64200.55,mouseover,0,43
810,1535,64212.55,mouseout,0,43
810,1535,64212.55,mousemove,0,43
810,1535,64212.55,mouseover,0,43
810,1535,64220.79,scroll,0,85
810,1535,64231.86,scroll,0,106
810,1535,64248.34,scroll,0,142
810,1535,64265.93,scroll,0,178
810,1535,64282.95,scroll,0,214
810,1535,64298.96,scroll,0,248
810,1535,64315.685,scroll,0,280
810,1535,64331.62,scroll,0,311
810,1535,64349.59,scroll,0,339
810,1535,64365.65,scroll,0,365
810,1535,64382.69,scroll,0,388
810,1535,64398.665,scroll,0,410
810,1535,64415.645,scroll,0,429
810,1535,64432.675,scroll,0,445
810,1535,64448.575,scroll,0,462
810,1535,64465.21,scroll,0,482
810,1535,64482.195,scroll,0,510
810,1535,64499.105,scroll,0,571
810,1535,64515.87,scroll,0,670
810,1535,64533.135,scroll,0,796
810,1535,64549.175,scroll,0,930
810,1535,64566.425,scroll,0,1058
810,1535,64582.075,scroll,0,1171
810,1535,64599.135,scroll,0,1267
810,1535,64615.655,scroll,0,1347
810,1535,64632.3,scroll,0,1411
810,1535,64649.12,scroll,0,1461
810,1535,64666.535,scroll,0,1500
810,1535,64683.14,scroll,0,1534
810,1535,64699.615,scroll,0,1560
810,1535,64716.68,scroll,0,1584
810,1535,64732.48,scroll,0,1607
810,1535,64749.705,scroll,0,1627
810,1535,64766.575,scroll,0,1645
810,1535,64782.925,scroll,0,1661
810,1535,64799.21,scroll,0,1679
810,1535,64816.96,scroll,0,1703
810,1535,64832.67,scroll,0,1746
810,1535,64850.04,scroll,0,1833
810,1535,64865.99,scroll,0,1958
810,1535,64883.195,scroll,0,2103
810,1535,64896.55,mousemove,0,2103
810,1535,64899.91,scroll,0,2245
810,1535,64915.88,scroll,0,2372
810,1535,64933.545,scroll,0,2483
810,1535,64950.145,scroll,0,2577
810,1535,64966.65,scroll,0,2656
810,1535,64982.995,scroll,0,2721
810,1535,64999.735,scroll,0,2775
810,1535,65016.945,scroll,0,2819
810,1535,65033.68,scroll,0,2857
810,1535,65049.425,scroll,0,2890
810,1535,65066.745,scroll,0,2921
810,1535,65083.495,scroll,0,2949
810,1535,65100.12,scroll,0,2974
810,1535,65116.56,scroll,0,2995
810,1535,65133.455,scroll,0,3013
810,1535,65150.66,scroll,0,3032
810,1535,65166.945,scroll,0,3059
810,1535,65184.075,scroll,0,3104
810,1535,65200.33,scroll,0,3193
810,1535,65216.8,scroll,0,3311
810,1535,65233.675,scroll,0,3445
810,1535,65251.085,scroll,0,3576
810,1535,65266.995,scroll,0,3675
810,1535,65283.64,scroll,0,3728
810,1535,65300.66,scroll,0,3740
810,1535,65400.825,mousemove,0,3740
810,1535,66767.28,scroll,0,3739
810,1535,66783.88,scroll,0,3736
810,1535,66819.45,scroll,0,3677
810,1535,66835.865,scroll,0,3602
810,1535,66853.1,scroll,0,3477
810,1535,66869.22,scroll,0,3302
810,1535,66886.515,scroll,0,3106
810,1535,66902.385,scroll,0,2913
810,1535,66919.325,scroll,0,2739
810,1535,66936.39,scroll,0,2589
810,1535,66952.865,scroll,0,2464
810,1535,66970.03,scroll,0,2363
810,1535,66986.255,scroll,0,2284
810,1535,67003.085,scroll,0,2223
810,1535,67019.98,scroll,0,2175
810,1535,67035.89,scroll,0,2132
810,1535,67053.395,scroll,0,2093
810,1535,67070.095,scroll,0,2058
810,1535,67085.88,scroll,0,2024
810,1535,67103.265,scroll,0,1991
810,1535,67120.26,scroll,0,1959
810,1535,67136.785,scroll,0,1926
810,1535,67152.79,scroll,0,1892
810,1535,67169.59,scroll,0,1857
810,1535,67186.405,scroll,0,1811
810,1535,67203.48,scroll,0,1733
810,1535,67219.49,scroll,0,1613
810,1535,67236.775,scroll,0,1474
810,1535,67253.18,scroll,0,1319
810,1535,67270.14,scroll,0,1162
810,1535,67286.4,scroll,0,1018
810,1535,67302.98,scroll,0,892
810,1535,67320.41,scroll,0,787
810,1535,67336.275,scroll,0,698
810,1535,67353.785,scroll,0,625
810,1535,67369.845,scroll,0,568
810,1535,67386.85,scroll,0,520
810,1535,67403.745,scroll,0,485
810,1535,67420.68,scroll,0,459
810,1535,67437.17,scroll,0,435
810,1535,67453.72,scroll,0,413
810,1535,67469.845,scroll,0,393
810,1535,67486.69,scroll,0,373
810,1535,67504.185,scroll,0,353
810,1535,67520.08,scroll,0,333
810,1535,67537.055,scroll,0,313
810,1535,67554.04,scroll,0,294
810,1535,67569.945,scroll,0,274
810,1535,67587.57,scroll,0,249
810,1535,67604.38,scroll,0,217
810,1535,67620.045,scroll,0,179
810,1535,67637.835,scroll,0,136
810,1535,67654.275,scroll,0,93
810,1535,67670.775,scroll,0,55
810,1535,67687.545,scroll,0,26
810,1535,67704.48,scroll,0,8
810,1535,67720.37,scroll,0,0
810,1535,67820.505,mousemove,0,0
810,1535,68090.55,mousemove,0,0
810,1535,68102.55,mousemove,0,0
810,1535,68114.55,mouseout,0,0
810,1535,68251.55,mouseover,0,0
810,1535,68251.55,mousemove,0,0
810,1535,68251.55,mousemove,0,0
810,1535,68412.55,mousemove,0,0
810,1535,68424.55,mouseout,0,0
810,1535,68674.55,mouseover,0,0
810,1535,68674.55,mousemove,0,0
810,1535,68686.55,mousemove,0,0
810,1535,68698.55,mouseout,0,0
810,1535,68698.55,mousemove,0,0
810,1535,68698.55,mouseover,0,0
810,1535,68711.55,mousemove,0,0
810,1535,68723.55,mousemove,0,0
810,1535,68736.55,mousemove,0,0
810,1535,68748.55,mousemove,0,0
810,1535,68761.55,mousemove,0,0
810,1535,68773.55,mousemove,0,0
810,1535,68785.55,mousemove,0,0
810,1535,68798.55,mousemove,0,0
810,1535,68810.55,mousemove,0,0
810,1535,68823.55,mousemove,0,0
810,1535,68835.55,mousemove,0,0
810,1535,68847.55,mousemove,0,0
810,1535,68860.55,mousemove,0,0
810,1535,68872.55,mousemove,0,0
810,1535,68885.55,mousemove,0,0
810,1535,68897.55,mousemove,0,0
810,1535,68909.55,mousemove,0,0
810,1535,68922.55,mousemove,0,0
810,1535,68934.55,mousemove,0,0
810,1535,68947.55,mousemove,0,0
810,1535,68959.55,mousemove,0,0
810,1535,68971.55,mousemove,0,0
810,1535,68984.55,mousemove,0,0
810,1535,68996.55,mousemove,0,0
810,1535,69009.55,mousemove,0,0
810,1535,69021.55,mouseout,0,0
810,1535,69021.55,mousemove,0,0
810,1535,69021.55,mouseover,0,0
810,1535,69034.55,mouseout,0,0
810,1535,69034.55,mousemove,0,0
810,1535,69034.55,mouseover,0,0
810,1535,69046.55,mousemove,0,0
810,1535,69059.55,mouseout,0,0
810,1535,69059.55,mousemove,0,0
810,1535,69059.55,mouseover,0,0
810,1535,69071.55,mousemove,0,0
810,1535,69083.55,mousemove,0,0
810,1535,69096.55,mousemove,0,0
810,1535,69373.355,scroll,0,1
810,1535,69389.8,scroll,0,7
810,1535,69407.245,scroll,0,31
810,1535,69423.905,scroll,0,78
810,1535,69440.23,scroll,0,165
810,1535,69457,scroll,0,285
810,1535,69473.28,scroll,0,420
810,1535,69489.745,scroll,0,552
810,1535,69506.635,scroll,0,671
810,1535,69524.155,scroll,0,776
810,1535,69539.845,scroll,0,867
810,1535,69556.935,scroll,0,943
810,1535,69573.25,scroll,0,1006
810,1535,69590.635,scroll,0,1061
810,1535,69606.495,scroll,0,1100
810,1535,69623.89,scroll,0,1137
810,1535,69639.89,scroll,0,1169
810,1535,69657.17,scroll,0,1199
810,1535,69673.585,scroll,0,1224
810,1535,69690,scroll,0,1249
810,1535,69707.36,scroll,0,1272
810,1535,69718.55,mouseout,0,1272
810,1535,69718.55,mousemove,0,1272
810,1535,69718.55,mouseover,0,1272
810,1535,69723.955,scroll,0,1295
810,1535,69730.55,mousemove,0,1295
810,1535,69740.815,scroll,0,1315
810,1535,69742.55,mouseout,0,1315
810,1535,69742.55,mousemove,0,1315
810,1535,69742.55,mouseover,0,1315
810,1535,69755.55,mousemove,0,1315
810,1535,69757.595,scroll,0,1334
810,1535,69767.55,mousemove,0,1334
810,1535,69773.81,scroll,0,1350
810,1535,69779.55,mousemove,0,1350
810,1535,69791.13,scroll,0,1363
810,1535,69792.55,mouseout,0,1363
810,1535,69792.55,mousemove,0,1363
810,1535,69792.55,mouseover,0,1363
810,1535,69804.55,mouseover,0,1363
810,1535,69804.55,mouseout,0,1363
810,1535,69804.55,mousemove,0,1363
810,1535,69806.92,scroll,0,1372
810,1535,69817.55,mousemove,0,1372
810,1535,69824.315,scroll,0,1379
810,1535,69829.55,mousemove,0,1379
810,1535,69840.775,scroll,0,1383
810,1535,69841.55,mousemove,0,1383
810,1535,69854.55,mouseout,0,1383
810,1535,69854.55,mousemove,0,1383
810,1535,69854.55,mouseover,0,1383
810,1535,69858.545,scroll,0,1385
810,1535,69866.55,mousemove,0,1385
810,1535,69873.965,scroll,0,1386
810,1535,69879.55,mousemove,0,1386
810,1535,69891.55,mousemove,0,1386
810,1535,69904.55,mouseout,0,1386
810,1535,69904.55,mousemove,0,1386
810,1535,69904.55,mouseover,0,1386
810,1535,69907.035,scroll,0,1387
810,1535,69916.55,mousemove,0,1387
810,1535,69929.55,mousemove,0,1387
810,1535,69941.55,mousemove,0,1387
810,1535,69954.55,mousemove,0,1387
810,1535,69966.55,mousemove,0,1387
810,1535,69978.55,mousemove,0,1387
810,1535,69991.55,mousemove,0,1387
810,1535,70003.55,mousemove,0,1387
810,1535,70016.55,mousemove,0,1387
810,1535,70028.55,mousemove,0,1387
810,1535,70041.55,mousemove,0,1387
810,1535,70053.55,mousemove,0,1387
810,1535,70078.55,mousemove,0,1387
810,1535,70103.55,mousemove,0,1387
810,1535,70115.55,mousemove,0,1387
810,1535,70128.55,mouseout,0,1387
810,1535,71016.57,unload,0,1387
